handle,user_name,description_short,avatar,followers,following,log_followers,log_following,ff_ratio,account_age_days,has_bio,has_location,bio_stance_score,bio_account_type,avatar_type,avatar_national_symbol,xpoz_verified,xpoz_inauthentic_prob,xpoz_inauthentic_type,xpoz_avg_tweets_day
realcauchemar,Lumumbara,,https://pbs.twimg.com/profile_images/1897100369135603712/BtCChi3x_normal.jpg,161,81,5.087596335232384,4.406719247264253,1.9634146341463414,245,False,True,1,anonymous_or_no_info,cartoon_or_illustration,False,False,0.7095676406926408,BOT-LIKE ACTIVITY,1.67
stickwoman85669,Stickwoman 13,"born a female and still that way. And totally straight, always will be. Don't do any pm'ing me. I don't want ur crypto advice! Food is my priority not crypto!",https://pbs.twimg.com/profile_images/1922499537790500864/JoxcDX-1_normal.png,159,238,5.075173815233827,5.476463551931511,0.6652719665271967,210,True,False,1,individual,cartoon_or_illustration,False,False,0.8927977259668435,BOT-LIKE ACTIVITY,0.07
cuber_tron,Cubertron,What is true and what is false? Who can say what progress wants?,https://pbs.twimg.com/profile_images/2015939673/Avatar-obstract_normal.png,158,205,5.0689042022202315,5.327876168789581,0.7669902912621359,4992,True,False,2,individual,cartoon_or_illustration,False,False,,,
cheffobg,Бат Чефо,FreeBSD evangelist | Трол  | #ДАНСwithMe,https://pbs.twimg.com/profile_images/378800000224187314/1a1d20a1ad3f96dd2a7db7af3bd5fe32_normal.jpeg,157,246,5.062595033026967,5.5093883366279774,0.6356275303643725,4537,True,True,3,individual,cartoon_or_illustration,False,False,0.3711012065419962,REAL HUMAN,0.0
js_mill_acolyte,Enlightened_Citizen@JohnStuartMill,,https://pbs.twimg.com/profile_images/1928030032796000256/x1BZfFbS_normal.jpg,157,47,5.062595033026967,3.871201010907891,3.2708333333333335,159,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
elinet19,Lochdale,"""There is nothing covered that will not be revealed, or hidden that will not be known."" (Matthew 10:26) • Justice, fairness, equality for humans of all races.",https://pbs.twimg.com/profile_images/1609001177806405632/E4oEKiKJ_normal.jpg,157,0,5.062595033026967,0.0,157.0,2501,True,True,2,individual,cartoon_or_illustration,False,False,,,
lillanswe,lillanSWE,Anglo Saxon granny!,https://pbs.twimg.com/profile_images/1176596429772591104/4aUX3s2f_normal.jpg,156,182,5.056245805348308,5.209486152841421,0.8524590163934426,2261,True,False,1,individual,cartoon_or_illustration,False,False,,,
danielbrow99439,Daniel Brown,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,156,5,5.056245805348308,1.791759469228055,26.0,457,False,False,1,anonymous_or_no_info,default_or_empty,False,False,0.7916762159409219,BOT-LIKE ACTIVITY,0.1
bartholomewster,Bartamaeus,,https://pbs.twimg.com/profile_images/1297489262074568705/CcDqEpxp_normal.jpg,153,267,5.0369526024136295,5.5909869805108565,0.5708955223880597,2100,False,False,1,anonymous_or_no_info,real_person_photo,True,True,,,
allerton_k43150,Kerry Allerton,,https://pbs.twimg.com/profile_images/1930219611753947136/U1ID57LQ_normal.jpg,151,11,5.0238805208462765,2.4849066497880004,12.583333333333334,858,False,False,1,anonymous_or_no_info,real_person_photo,False,False,0.759961559682148,BOT-LIKE ACTIVITY,1.13
bcohones62955,Big Cohones,,https://pbs.twimg.com/profile_images/1811070044299759617/S01QNfpR_normal.jpg,151,122,5.0238805208462765,4.812184355372417,1.2276422764227641,510,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,0.8176601666307548,BOT-LIKE ACTIVITY,0.17
joetailor8,ukraine and israel are war criminal countries,The page reports and exposes war crimes against indigenous russians and palestinians in ukraine and israel. I fight  racism and human rights violations.,https://pbs.twimg.com/profile_images/1949369353620598784/_432wCAK_normal.jpg,150,108,5.017279836814924,4.6913478822291435,1.3761467889908257,1375,True,True,3,individual,flag_or_national_symbol,True,True,0.6689035825285826,REAL HUMAN,0.03
viktorhavasy,Viktor Havasy,Freedom,https://pbs.twimg.com/profile_images/1458457654318206977/hpX-NNjG_normal.jpg,150,61,5.017279836814924,4.127134385045092,2.4193548387096775,1499,True,False,1,anonymous_or_no_info,real_person_photo,False,False,0.773500193434017,BOT-LIKE ACTIVITY,0.0
ukanolfckov,Alexei Ukanolfckov,"The meaning of life is simple: work & learn.
All information is important.
Nostr: npub1kr3rrah56kud477lgfgd22x4jpz4xj9r",https://pbs.twimg.com/profile_images/1735412345629741056/Sg34x0sL_normal.jpg,150,109,5.017279836814924,4.700480365792417,1.3636363636363635,1335,True,True,1,individual,cartoon_or_illustration,False,False,,,
saffron_manz,Saffron Man,Politics | Sanatani Hindu | Right Wing | Anti-Woke | Jai Hind 🇮🇳 |,https://pbs.twimg.com/profile_images/1993724251078266880/ezUXqcr5_normal.jpg,150,95,5.017279836814924,4.564348191467836,1.5625,645,True,False,2,individual,cartoon_or_illustration,True,False,,,
hskaldebo11196,Havard Skaldebo,Retired Industrial Engineer from Norway.,https://pbs.twimg.com/profile_images/1935030332488556544/HxqBfrME_normal.jpg,147,263,4.997212273764115,5.575949103146316,0.5568181818181818,794,True,False,1,individual,real_person_photo,False,True,,,
lenoraantoinet,Lenora,"Mycologist, cat lover, scuba diver",https://pbs.twimg.com/profile_images/1928016107186671616/ldSYkNMZ_normal.jpg,147,121,4.997212273764115,4.804021044733257,1.2049180327868851,840,True,False,1,individual,cartoon_or_illustration,False,True,,,
cubaduda,Brian Cousins,Retired. 23 yrs with Canadian Broadcasting Corporation. Keen observer of journalistic practises: factual? balanced (differing views known to exist)? research?,https://pbs.twimg.com/profile_images/2908038963/ba7e8e8ee490b254053c5883951fe4f9_normal.jpeg,144,243,4.976733742420574,5.497168225293202,0.5901639344262295,5358,True,True,2,individual,real_person_photo,False,False,,,
drkaricrevenge,Rasha K.,"Father, husband, realist, peacemonger, engineer, business owner, tennis fanatic.",https://pbs.twimg.com/profile_images/1778108091050901504/7SjroYql_normal.jpg,143,148,4.969813299576001,5.003946305945459,0.959731543624161,642,True,True,1,individual,real_person_photo,False,True,,,
fzed015,Mahomui 🇨🇳 🇷🇺 🇧🇷 🇮🇳 🇨🇺,Its all history to all of you,https://pbs.twimg.com/profile_images/1789333421124091904/92fAnzqK_normal.jpg,142,252,4.962844630259907,5.53338948872752,0.5612648221343873,542,True,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
wildwor91537734,wildworld,"Covid vaccines are dangerous and can kill. COVID-19 Vaccines Can Cause ‘Permanent Disabilities,’ Says German Health Minister.",https://pbs.twimg.com/profile_images/1585926001581858816/c7cxikfH_normal.jpg,140,264,4.948759890378168,5.579729825986222,0.5283018867924528,1320,True,False,1,anonymous_or_no_info,default_or_empty,False,False,0.7515837218337218,BOT-LIKE ACTIVITY,0.0
rodgarza2001,Rodney Garza,,https://pbs.twimg.com/profile_images/1672908213958705152/b636S9Z6_normal.png,138,88,4.9344739331306915,4.48863636973214,1.550561797752809,917,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,True,0.6421920024420024,REAL HUMAN,0.4
coppice2066,Paul Champagne,"Government is Socialist, with budgets. Conservatives can sound articulate or passionate, yet Libertarian Leftism is empirically honest. You/hey/direct address",https://pbs.twimg.com/profile_images/1879155947425128448/6Xr7THaE_normal.jpg,138,53,4.9344739331306915,3.9889840465642745,2.5555555555555554,6085,True,True,1,individual,cartoon_or_illustration,False,False,,,
eskokauppila,esko kauppila,"ex-teologianyo(v:lta78), työkyvyttömyyseläke",https://pbs.twimg.com/profile_images/1841799077664595968/T_0C3ZmN_normal.jpg,135,14,4.912654885736052,2.70805020110221,9.0,1288,True,True,1,individual,cartoon_or_illustration,False,False,0.5236767954267956,REAL HUMAN,0.27
vernalkeith66,Keith Vernal,,https://pbs.twimg.com/profile_images/1241791626713931776/Z1QeN7he_normal.jpg,134,71,4.90527477843843,4.276666119016055,1.8611111111111112,5841,False,True,1,anonymous_or_no_info,real_person_photo,False,False,0.48237075995899525,REAL HUMAN,0.67
yardiblue,qrok,"« Chacun a raison de son propre point de vue, mais il n'est pas impossible que tout le monde ait tort »",https://pbs.twimg.com/profile_images/1861217799646961664/EjTCkr-n_normal.jpg,134,206,4.90527477843843,5.332718793265369,0.6473429951690821,1129,True,True,1,individual,cartoon_or_illustration,False,False,,,
darren_mac58595,DarrenMac,Born in England and raised in Ireland. I love both countries and believe we are in an identical struggle.,https://pbs.twimg.com/profile_images/1927229350060994564/Up8PSksX_normal.jpg,133,179,4.897839799950911,5.19295685089021,0.7388888888888889,191,True,True,2,individual,real_person_photo,False,True,0.8460927993575049,REAL HUMAN,0.67
doncha_ngo,Derek Charles,,https://pbs.twimg.com/profile_images/1854148569457913862/tBwk8lcT_normal.png,129,100,4.867534450455582,4.61512051684126,1.2772277227722773,425,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
realtwwrn,TWWRN,"The World Wide Resistance Network. Their is the tip of the spear and then their are the hands that help the spear to fly, stay on target and hit its mark.",https://pbs.twimg.com/profile_images/1913787128581931008/qXBOtL9m_normal.jpg,129,46,4.867534450455582,3.8501476017100584,2.74468085106383,1990,True,False,3,organization,flag_or_national_symbol,True,True,,,
macinzak,M Z,,https://pbs.twimg.com/profile_images/1968032256989032448/1ctljCh8_normal.jpg,129,161,4.867534450455582,5.087596335232384,0.7962962962962963,5926,False,True,1,anonymous_or_no_info,cartoon_or_illustration,False,False,0.367138340160012,REAL HUMAN,0.0
shaandrix,Shaandrix,,https://pbs.twimg.com/profile_images/1858834684891049984/F4r8j1Rn_normal.jpg,129,130,4.867534450455582,4.875197323201151,0.9847328244274809,390,False,True,1,anonymous_or_no_info,real_person_photo,False,False,0.7110402097902098,BOT-LIKE ACTIVITY,1.1
journalistadvic,Journalist Advice,,https://pbs.twimg.com/profile_images/1418216666593325063/oBSmR0YW_normal.jpg,128,69,4.859812404361672,4.248495242049359,1.8285714285714285,2846,False,False,1,anonymous_or_no_info,real_person_photo,False,False,,,
hbmhd1,HBMHD,Disassemble Manufactured Consent or become a neoliberal,https://pbs.twimg.com/profile_images/1720325741752004608/hGPTlkzK_normal.jpg,127,68,4.852030263919617,4.23410650459726,1.8405797101449275,1796,True,False,2,individual,cartoon_or_illustration,False,False,,,
mckennaden34381,Denis McKenna,,https://pbs.twimg.com/profile_images/1754537222873706496/EBLEUWpW_normal.png,126,106,4.844187086458591,4.672828834461906,1.1775700934579438,681,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
ze_mini,Joe Tex,I care and respect hard-working people. Försöker använda en god ton. Gränsen går vid NMR och AFA. Twittrar under pseudonym för familjens skull.,https://pbs.twimg.com/profile_images/1062003228513058816/CEfPIlgU_normal.jpg,126,179,4.844187086458591,5.19295685089021,0.7,4350,True,False,1,individual,cartoon_or_illustration,False,True,0.3728261517893872,REAL HUMAN,0.03
kirkz84926982,Kirk Z,Principled patriot,https://pbs.twimg.com/profile_images/1814355219704090624/lCercccO_normal.jpg,126,209,4.844187086458591,5.3471075307174685,0.6,1315,True,False,2,individual,real_person_photo,True,False,,,
marymcgivern7,lil lamb,Dancer,https://pbs.twimg.com/profile_images/979623993929031681/1nqUNt7m_normal.jpg,125,78,4.836281906951478,4.3694478524670215,1.5822784810126582,5075,True,True,1,individual,real_person_photo,False,False,,,
peter_suer,Peter Suer,"Keyboarder für extreme Anbetung, Dipl. Ingenieur, Maschinenbau, Erfinder, Vater von 7 Kindern, wiedergeboren 31.08.1976",https://pbs.twimg.com/profile_images/1977646804452638720/r2EbXn5S_normal.jpg,125,36,4.836281906951478,3.6109179126442243,3.3783783783783785,350,True,True,1,individual,real_person_photo,False,False,,,
l85739994martin,Martin Lewis,,https://pbs.twimg.com/profile_images/1594406064648511489/207Hhw4J_normal.jpg,124,143,4.8283137373023015,4.969813299576001,0.8611111111111112,1137,False,False,1,anonymous_or_no_info,real_person_photo,False,False,,,
agathrocha,agatha,Bitcoin maxi,https://pbs.twimg.com/profile_images/1873813045362692096/oIXOgOzD_normal.jpg,124,40,4.8283137373023015,3.713572066704308,3.024390243902439,5602,True,False,1,individual,cartoon_or_illustration,False,False,0.37328506435085385,REAL HUMAN,0.1
temminkjohan,Johan Temmink,I’m back.,https://pbs.twimg.com/profile_images/1803899204311379968/mIeF6LXN_normal.jpg,123,172,4.820281565605037,5.153291594497779,0.7109826589595376,1715,True,True,1,anonymous_or_no_info,real_person_photo,False,False,,,
notsoblackcatt,JustКіт,"коли про-кацапські індуси з інквізиції маска вбивають твій профіль, найгірше - це втрата чорного списку ворогів.",https://pbs.twimg.com/profile_images/1955175628694487040/Y71kI8wH_normal.jpg,122,243,4.812184355372417,5.497168225293202,0.5,117,True,True,3,individual,default_or_empty,False,False,0.8244827533577533,BOT-LIKE ACTIVITY,0.3
lordbtb,TheLordGrinch,never trust government. ever. mass media only tells you what to think. don’t trust them either. loves cats.,https://pbs.twimg.com/profile_images/1894338042703273984/hlJzFK8N_normal.jpg,121,42,4.804021044733257,3.7612001156935624,2.813953488372093,281,True,True,2,individual,cartoon_or_illustration,False,False,,,
fredje75256902,fredje,"For I am Aries.
The First Baby of the Zodiac.",https://pbs.twimg.com/profile_images/2001043153479196673/4aILDaw-_normal.jpg,121,123,4.804021044733257,4.820281565605037,0.9758064516129032,2412,True,True,1,individual,default_or_empty,False,False,0.7227397047397045,BOT-LIKE ACTIVITY,0.9
sumittomar_hr,Sumit Tomar,"Proud Indian 🇮🇳 | Hindu 🕉️ | Turning life’s biggest challenges into chapters of 💪. Dedicated to training, knowledge sharing, and the journey of learning..",https://pbs.twimg.com/profile_images/2002017731315724288/6DXoRDQZ_normal.jpg,121,84,4.804021044733257,4.442651256490317,1.423529411764706,2568,True,True,1,individual,default_or_empty,False,,,,
stephen260457,Stephen Lambert,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,119,97,4.787491742782046,4.584967478670572,1.2142857142857142,3559,False,False,1,anonymous_or_no_info,default_or_empty,False,False,,,
lumb7michael,Michael_Lumb7 🇬🇧,,https://pbs.twimg.com/profile_images/1922941184516739072/AMZCYtZg_normal.jpg,118,91,4.77912349311153,4.5217885770490405,1.2826086956521738,200,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
uncoverups,uncoverups,"🇩🇰 profile picture is a T-shirt print from the 📕 cover of Dr. Pierre Kory, one of the early days heroes who spoke up about the Covid mishandling.",https://pbs.twimg.com/profile_images/1890327011714846720/1eYCOT_V_normal.jpg,118,227,4.77912349311153,5.429345628954441,0.5175438596491229,311,True,True,2,individual,cartoon_or_illustration,False,False,0.7030181485181487,BOT-LIKE ACTIVITY,0.03
strider_astride,Strider,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,118,33,4.77912349311153,3.5263605246161616,3.4705882352941178,998,False,False,1,anonymous_or_no_info,default_or_empty,False,True,0.6409831279831281,REAL HUMAN,0.07
lippasmatthew,Matthew Lippas,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,118,92,4.77912349311153,4.532599493153256,1.2688172043010753,2369,False,True,1,anonymous_or_no_info,default_or_empty,False,False,0.5573324110529992,REAL HUMAN,0.07
sgril25,SAGREDO,Believe in Real Science and Combat Idiots using the guiding words of Stephen Hawking: INTELLIGENCE IS THE ABILITY TO ADAPT TO CHANGE,https://pbs.twimg.com/profile_images/1440431875978252289/DunHClma_normal.jpg,117,55,4.770684624465665,4.02535169073515,2.0892857142857144,3224,True,False,2,individual,cartoon_or_illustration,False,False,0.6160081405522582,BOT-LIKE ACTIVITY,0.03
salem942408569,salem,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,116,68,4.762173934797756,4.23410650459726,1.681159420289855,690,False,False,1,anonymous_or_no_info,default_or_empty,False,False,0.7379482731320965,BOT-LIKE ACTIVITY,1.17
darthmirror,Donna,"I am a gay Pakistani Muslim aslyum seeker.
I have played the system like many others.",https://pbs.twimg.com/profile_images/1847865814906449920/kMJ1TC36_normal.png,115,175,4.7535901911063645,5.170483995038151,0.6534090909090909,423,True,True,1,individual,cartoon_or_illustration,False,False,,,
ajopersonal,AJ O Personal,My personal account. I'm allowed to have opinions that differ from yours and we can still be friends. Dad/husband/libertarian/#pro2a/#freedom,https://pbs.twimg.com/profile_images/1858687731020308480/x29s8n0K_normal.png,114,42,4.74493212836325,3.7612001156935624,2.6511627906976742,384,True,True,2,individual,cartoon_or_illustration,False,True,0.7208712814962814,REAL HUMAN,0.43
